CUSTOMER ID,RECEIVER REGION,TIME SLOT,DAY,DISTANCE,NO OF TRIES,DELIVERY OUTCOME
CUST_950,Bangalore Central,12-3,Thursday,17.77,1,1
CUST_951,Bangalore East,3-5,Tuesday,18.4,2,0
CUST_952,Bangalore North,10-12,Thursday,9.57,1,1
CUST_953,Bangalore Central,3-5,Tuesday,16.33,1,1
CUST_954,Bangalore East,10-12,Monday,19.42,1,1
CUST_955,Bangalore North,10-12,Wednesday,27.73,1,1
CUST_956,Bangalore South,12-3,Wednesday,4.72,3,1
CUST_957,Bangalore North,3-5,Thursday,9.74,1,1
CUST_958,Bangalore Central,3-5,Wednesday,4.43,2,1
CUST_959,Bangalore North,3-5,Tuesday,22.35,2,0
CUST_960,Bangalore South,10-12,Monday,26.37,4,0
CUST_961,Bangalore Central,3-5,Tuesday,27.8,2,0
CUST_962,Bangalore North,10-12,Wednesday,22.22,1,1
CUST_963,Bangalore South,3-5,Monday,29.62,1,1
CUST_964,Bangalore Central,10-12,Friday,14.33,1,1
CUST_965,Bangalore South,3-5,Tuesday,4.44,1,0
CUST_966,Bangalore East,12-3,Monday,15.48,2,1
CUST_967,Bangalore South,3-5,Wednesday,11.3,2,0
CUST_968,Bangalore Central,12-3,Monday,3.31,3,0
CUST_969,Bangalore North,12-3,Tuesday,21.53,2,0
CUST_970,Bangalore Central,10-12,Friday,19.27,1,0
CUST_971,Bangalore South,3-5,Thursday,12.67,2,0
CUST_972,Bangalore South,3-5,Monday,27.52,4,1
CUST_973,Bangalore South,10-12,Thursday,12.87,2,1
CUST_974,Bangalore North,10-12,Monday,12.14,2,0
CUST_975,Bangalore North,12-3,Friday,6.06,1,1
CUST_976,Bangalore Central,12-3,Friday,5.88,1,1
CUST_977,Bangalore Central,12-3,Monday,23.84,2,0
CUST_978,Bangalore North,12-3,Friday,7.17,1,1
CUST_979,Bangalore East,12-3,Thursday,19.4,1,0
CUST_980,Bangalore North,12-3,Monday,8.14,1,0
CUST_981,Bangalore South,10-12,Thursday,28.57,5,1
CUST_982,Bangalore East,12-3,Wednesday,11.77,3,1
CUST_983,Bangalore South,3-5,Thursday,20.53,5,0
CUST_984,Bangalore East,3-5,Friday,20.67,1,0
CUST_985,Bangalore Central,12-3,Thursday,20.0,2,0
CUST_986,Bangalore North,10-12,Tuesday,9.24,1,0
CUST_987,Bangalore East,3-5,Thursday,2.11,2,1
CUST_988,Bangalore South,3-5,Thursday,13.57,1,0
CUST_989,Bangalore South,10-12,Friday,11.23,1,0
CUST_990,Bangalore South,10-12,Tuesday,19.73,3,0
CUST_991,Bangalore South,12-3,Friday,9.94,3,0
CUST_992,Bangalore East,3-5,Monday,4.17,2,0
CUST_993,Bangalore North,10-12,Friday,14.75,1,0
CUST_994,Bangalore East,12-3,Monday,16.03,4,0
CUST_995,Bangalore South,3-5,Wednesday,10.07,1,0
CUST_996,Bangalore South,10-12,Wednesday,19.07,3,0
CUST_997,Bangalore South,10-12,Friday,20.46,5,1
CUST_998,Bangalore South,3-5,Friday,24.44,2,1
CUST_999,Bangalore Central,10-12,Wednesday,16.06,2,0
CUST_1000,Bangalore Central,12-3,Wednesday,16.22,2,1
CUST_1001,Bangalore East,10-12,Wednesday,22.1,1,0
CUST_1002,Bangalore South,3-5,Thursday,11.73,2,0
CUST_1003,Bangalore South,3-5,Thursday,5.28,1,0
CUST_1004,Bangalore Central,12-3,Friday,13.87,3,1
CUST_1005,Bangalore East,3-5,Thursday,23.22,2,0
CUST_1006,Bangalore East,3-5,Wednesday,7.14,1,1
CUST_1007,Bangalore North,12-3,Wednesday,6.71,1,1
CUST_1008,Bangalore Central,12-3,Wednesday,26.38,2,1
CUST_1009,Bangalore East,10-12,Wednesday,26.91,3,1
CUST_1010,Bangalore North,3-5,Friday,29.43,1,1
CUST_1011,Bangalore East,3-5,Tuesday,17.07,2,0
CUST_1012,Bangalore East,10-12,Tuesday,21.15,2,1
CUST_1013,Bangalore East,10-12,Tuesday,23.73,2,1
CUST_1014,Bangalore South,10-12,Thursday,28.8,1,1
CUST_1015,Bangalore East,12-3,Thursday,23.38,2,0
CUST_1016,Bangalore North,12-3,Thursday,8.48,1,0
CUST_1017,Bangalore East,10-12,Wednesday,8.82,2,0
CUST_1018,Bangalore North,10-12,Wednesday,22.9,1,0
CUST_1019,Bangalore North,12-3,Wednesday,18.37,1,0
CUST_1020,Bangalore East,3-5,Monday,24.08,1,1
CUST_1021,Bangalore East,3-5,Thursday,8.72,3,0
CUST_1022,Bangalore South,10-12,Tuesday,22.68,1,1
CUST_1023,Bangalore South,3-5,Friday,11.34,1,1
CUST_1024,Bangalore Central,3-5,Thursday,24.83,1,1
CUST_1025,Bangalore East,3-5,Tuesday,9.48,2,0
CUST_1026,Bangalore South,10-12,Thursday,6.26,1,1
CUST_1027,Bangalore East,10-12,Monday,2.3,3,1
CUST_1028,Bangalore Central,3-5,Friday,19.59,3,0
CUST_1029,Bangalore Central,3-5,Friday,1.37,1,1
CUST_1030,Bangalore North,10-12,Friday,20.84,1,0
CUST_1031,Bangalore South,10-12,Wednesday,15.45,1,1
CUST_1032,Bangalore North,10-12,Monday,22.05,2,1
CUST_1033,Bangalore South,3-5,Monday,19.66,2,1
CUST_1034,Bangalore South,12-3,Monday,13.93,1,0
CUST_1035,Bangalore Central,12-3,Monday,22.03,2,1
CUST_1036,Bangalore South,12-3,Tuesday,26.5,1,1
CUST_1037,Bangalore North,3-5,Monday,17.6,1,0
CUST_1038,Bangalore South,12-3,Tuesday,10.26,1,1
CUST_1039,Bangalore Central,3-5,Tuesday,7.05,3,1
CUST_1040,Bangalore South,3-5,Thursday,9.0,3,0
CUST_1041,Bangalore Central,3-5,Wednesday,8.32,2,0
CUST_1042,Bangalore Central,12-3,Wednesday,27.51,3,1
CUST_1043,Bangalore East,12-3,Wednesday,10.63,1,0
CUST_1044,Bangalore East,3-5,Monday,9.53,1,1
CUST_1045,Bangalore East,3-5,Tuesday,21.5,2,0
CUST_1046,Bangalore Central,12-3,Wednesday,17.43,1,1
CUST_1047,Bangalore North,10-12,Monday,23.47,2,1
CUST_1048,Bangalore East,12-3,Wednesday,4.81,1,1
CUST_1049,Bangalore East,12-3,Friday,3.51,1,0
CUST_1050,Bangalore Central,3-5,Monday,3.35,3,0
CUST_1051,Bangalore East,10-12,Friday,20.89,1,0
CUST_1052,Bangalore South,10-12,Monday,11.36,2,1
CUST_1053,Bangalore Central,10-12,Tuesday,7.33,1,1
CUST_1054,Bangalore North,12-3,Friday,9.05,5,0
CUST_1055,Bangalore Central,10-12,Thursday,25.7,2,1
CUST_1056,Bangalore Central,12-3,Friday,2.52,3,1
CUST_1057,Bangalore Central,10-12,Wednesday,18.95,1,1
CUST_1058,Bangalore South,3-5,Friday,15.08,2,0
CUST_1059,Bangalore East,10-12,Thursday,9.09,2,0
CUST_1060,Bangalore North,3-5,Monday,21.46,1,0
CUST_1061,Bangalore South,10-12,Thursday,1.63,1,0
CUST_1062,Bangalore Central,3-5,Tuesday,27.18,2,1
CUST_1063,Bangalore Central,3-5,Friday,16.7,2,0
CUST_1064,Bangalore Central,12-3,Thursday,16.93,1,1
CUST_1065,Bangalore North,12-3,Friday,28.38,1,0
CUST_1066,Bangalore Central,3-5,Friday,21.4,3,0
CUST_1067,Bangalore Central,12-3,Friday,6.97,2,0
CUST_1068,Bangalore Central,3-5,Friday,26.77,1,1
CUST_1069,Bangalore East,12-3,Thursday,28.4,1,1
CUST_1070,Bangalore North,10-12,Tuesday,18.46,1,0
CUST_1071,Bangalore Central,3-5,Wednesday,6.72,2,1
CUST_1072,Bangalore South,10-12,Tuesday,26.96,1,0
CUST_1073,Bangalore East,3-5,Friday,29.24,1,1
CUST_1074,Bangalore South,10-12,Wednesday,1.93,1,1
CUST_1075,Bangalore South,3-5,Thursday,15.26,1,0
CUST_1076,Bangalore East,3-5,Friday,12.04,2,1
CUST_1077,Bangalore Central,12-3,Friday,2.44,2,0
CUST_1078,Bangalore North,12-3,Monday,4.98,1,1
CUST_1079,Bangalore North,3-5,Monday,16.19,1,1
CUST_1080,Bangalore South,10-12,Wednesday,17.29,1,0
CUST_1081,Bangalore North,12-3,Thursday,15.33,2,1
CUST_1082,Bangalore South,12-3,Friday,9.93,1,1
CUST_1083,Bangalore Central,10-12,Thursday,18.27,3,0
CUST_1084,Bangalore East,3-5,Friday,7.63,2,1
CUST_1085,Bangalore Central,3-5,Monday,1.62,1,1
CUST_1086,Bangalore North,10-12,Monday,20.71,1,0
CUST_1087,Bangalore Central,12-3,Tuesday,10.67,5,0
CUST_1088,Bangalore East,10-12,Monday,16.8,5,1
CUST_1089,Bangalore North,3-5,Thursday,2.02,2,1
CUST_1090,Bangalore Central,3-5,Monday,14.03,1,0
CUST_1091,Bangalore East,10-12,Thursday,24.13,2,1
CUST_1092,Bangalore North,10-12,Tuesday,21.55,3,0
CUST_1093,Bangalore East,12-3,Friday,24.38,1,0
CUST_1094,Bangalore Central,3-5,Wednesday,23.74,1,1
CUST_1095,Bangalore East,10-12,Friday,23.27,1,1
CUST_1096,Bangalore East,10-12,Wednesday,2.17,2,1
CUST_1097,Bangalore East,10-12,Friday,20.45,1,1
CUST_1098,Bangalore North,10-12,Wednesday,18.48,1,1
CUST_1099,Bangalore North,3-5,Tuesday,28.45,4,0
CUST_1100,Bangalore South,3-5,Thursday,2.38,1,1
CUST_1101,Bangalore Central,3-5,Friday,17.1,1,1
CUST_1102,Bangalore Central,12-3,Thursday,8.79,2,0
CUST_1103,Bangalore North,3-5,Thursday,26.57,2,1
CUST_1104,Bangalore North,10-12,Friday,9.54,1,0
CUST_1105,Bangalore North,12-3,Thursday,11.71,2,1
CUST_1106,Bangalore Central,3-5,Wednesday,10.32,1,0
CUST_1107,Bangalore South,10-12,Friday,22.89,1,1
CUST_1108,Bangalore North,10-12,Monday,23.48,2,1
CUST_1109,Bangalore South,12-3,Thursday,9.88,1,1
CUST_1110,Bangalore East,3-5,Tuesday,19.19,1,0
CUST_1111,Bangalore North,3-5,Monday,17.04,3,0
CUST_1112,Bangalore Central,12-3,Wednesday,22.15,1,1
CUST_1113,Bangalore Central,12-3,Friday,13.57,2,0
CUST_1114,Bangalore East,10-12,Tuesday,8.49,1,0
CUST_1115,Bangalore Central,3-5,Thursday,24.89,2,0
CUST_1116,Bangalore South,12-3,Tuesday,15.02,2,0
CUST_1117,Bangalore East,12-3,Wednesday,17.38,2,0
CUST_1118,Bangalore East,3-5,Wednesday,11.87,1,0
CUST_1119,Bangalore East,12-3,Wednesday,21.35,1,1
CUST_1120,Bangalore South,12-3,Thursday,27.29,2,1
CUST_1121,Bangalore Central,3-5,Monday,12.51,3,1
CUST_1122,Bangalore Central,3-5,Friday,8.07,1,1
CUST_1123,Bangalore Central,12-3,Tuesday,22.46,2,0
CUST_1124,Bangalore North,10-12,Monday,3.2,2,1
CUST_1125,Bangalore East,3-5,Friday,6.31,1,0
CUST_1126,Bangalore South,12-3,Friday,13.83,2,0
CUST_1127,Bangalore Central,10-12,Thursday,1.25,3,0
CUST_1128,Bangalore East,10-12,Thursday,19.08,2,1
CUST_1129,Bangalore Central,12-3,Wednesday,2.34,2,1
CUST_1130,Bangalore Central,10-12,Friday,6.97,4,1
CUST_1131,Bangalore Central,3-5,Thursday,15.76,3,0
CUST_1132,Bangalore East,3-5,Monday,15.28,3,0
CUST_1133,Bangalore East,12-3,Monday,10.84,1,0
CUST_1134,Bangalore South,10-12,Wednesday,18.74,2,0
CUST_1135,Bangalore North,10-12,Tuesday,7.45,1,0
CUST_1136,Bangalore Central,3-5,Monday,10.88,3,1
CUST_1137,Bangalore Central,10-12,Thursday,25.8,2,1
CUST_1138,Bangalore South,12-3,Monday,18.97,1,0
CUST_1139,Bangalore North,10-12,Tuesday,29.57,3,1
CUST_1140,Bangalore North,12-3,Thursday,12.14,1,1
CUST_1141,Bangalore South,10-12,Tuesday,20.86,1,1
CUST_1142,Bangalore Central,3-5,Wednesday,28.76,2,1
CUST_1143,Bangalore Central,3-5,Tuesday,7.4,2,1
CUST_1144,Bangalore South,3-5,Wednesday,25.88,3,1
CUST_1145,Bangalore South,10-12,Wednesday,7.96,1,0
CUST_1146,Bangalore East,12-3,Monday,10.05,1,1
CUST_1147,Bangalore South,12-3,Thursday,25.02,2,0
CUST_1148,Bangalore North,3-5,Wednesday,15.11,1,0
CUST_1149,Bangalore Central,12-3,Friday,20.53,5,1
CUST_1150,Bangalore South,12-3,Tuesday,6.73,2,1
CUST_1151,Bangalore North,12-3,Monday,16.01,2,0
CUST_1152,Bangalore Central,12-3,Wednesday,5.93,2,0
CUST_1153,Bangalore North,3-5,Thursday,17.08,2,0
CUST_1154,Bangalore East,10-12,Tuesday,21.61,2,0
CUST_1155,Bangalore East,12-3,Tuesday,4.18,3,0
CUST_1156,Bangalore Central,12-3,Wednesday,17.71,1,1
CUST_1157,Bangalore North,12-3,Monday,20.89,1,0
CUST_1158,Bangalore South,3-5,Monday,12.32,3,0
CUST_1159,Bangalore North,3-5,Friday,11.54,3,1
CUST_1160,Bangalore East,12-3,Friday,19.93,2,0
CUST_1161,Bangalore North,3-5,Wednesday,19.52,3,1
CUST_1162,Bangalore Central,10-12,Thursday,13.13,5,1
CUST_1163,Bangalore North,3-5,Thursday,9.38,1,1
CUST_1164,Bangalore East,3-5,Wednesday,22.19,2,0
CUST_1165,Bangalore Central,10-12,Thursday,10.95,1,1
CUST_1166,Bangalore North,10-12,Thursday,5.45,2,1
CUST_1167,Bangalore South,3-5,Tuesday,7.15,2,1
CUST_1168,Bangalore Central,3-5,Thursday,24.14,3,0
CUST_1169,Bangalore North,10-12,Thursday,4.73,2,1
CUST_1170,Bangalore Central,12-3,Wednesday,12.18,1,1
CUST_1171,Bangalore Central,3-5,Thursday,3.45,1,1
CUST_1172,Bangalore North,3-5,Monday,24.11,1,1
CUST_1173,Bangalore North,3-5,Thursday,20.12,2,0
CUST_1174,Bangalore East,12-3,Thursday,6.98,1,1
CUST_1175,Bangalore Central,12-3,Wednesday,17.82,5,1
CUST_1176,Bangalore Central,10-12,Friday,7.03,1,1
CUST_1177,Bangalore Central,10-12,Wednesday,25.99,2,1
CUST_1178,Bangalore South,10-12,Friday,27.93,2,1
CUST_1179,Bangalore Central,10-12,Thursday,26.86,2,0
CUST_1180,Bangalore South,12-3,Wednesday,19.49,1,1
CUST_1181,Bangalore South,10-12,Friday,1.71,2,0
CUST_1182,Bangalore South,3-5,Tuesday,3.77,1,1
CUST_1183,Bangalore Central,12-3,Wednesday,24.91,1,0
CUST_1184,Bangalore East,12-3,Tuesday,21.56,2,1
CUST_1185,Bangalore South,3-5,Wednesday,29.51,2,1
CUST_1186,Bangalore South,3-5,Wednesday,22.02,2,1
CUST_1187,Bangalore North,3-5,Wednesday,20.33,2,0
CUST_1188,Bangalore North,12-3,Tuesday,29.51,1,0
CUST_1189,Bangalore South,12-3,Monday,2.74,1,1
CUST_1190,Bangalore Central,10-12,Tuesday,26.08,2,0
CUST_1191,Bangalore South,12-3,Friday,4.46,4,0
CUST_1192,Bangalore Central,10-12,Friday,18.53,4,0
CUST_1193,Bangalore Central,12-3,Wednesday,27.94,1,1
CUST_1194,Bangalore Central,10-12,Thursday,23.56,2,0
CUST_1195,Bangalore North,12-3,Tuesday,28.63,1,1
CUST_1196,Bangalore East,10-12,Friday,26.79,2,0
CUST_1197,Bangalore South,12-3,Wednesday,9.02,2,1
CUST_1198,Bangalore North,10-12,Tuesday,19.74,2,0
CUST_1199,Bangalore South,10-12,Tuesday,22.52,5,0
CUST_1200,Bangalore East,3-5,Wednesday,27.96,2,1
CUST_1201,Bangalore East,12-3,Thursday,19.63,1,0
CUST_1202,Bangalore East,3-5,Wednesday,8.78,1,0
CUST_1203,Bangalore South,12-3,Monday,7.51,1,0
CUST_1204,Bangalore South,3-5,Monday,9.91,4,0
CUST_1205,Bangalore North,3-5,Thursday,9.58,2,0
CUST_1206,Bangalore East,12-3,Thursday,28.38,2,0
CUST_1207,Bangalore East,12-3,Friday,25.23,3,0
CUST_1208,Bangalore East,10-12,Thursday,18.22,2,1
CUST_1209,Bangalore East,12-3,Wednesday,12.16,3,0
CUST_1210,Bangalore North,10-12,Friday,1.84,2,1
CUST_1211,Bangalore South,3-5,Tuesday,26.93,1,0
CUST_1212,Bangalore North,3-5,Monday,15.69,1,0
CUST_1213,Bangalore Central,10-12,Friday,7.05,2,1
CUST_1214,Bangalore North,12-3,Monday,17.24,1,1
CUST_1215,Bangalore North,12-3,Tuesday,12.75,1,1
CUST_1216,Bangalore South,12-3,Friday,23.39,2,0
CUST_1217,Bangalore East,12-3,Tuesday,9.53,1,1
CUST_1218,Bangalore Central,10-12,Friday,25.98,3,1
CUST_1219,Bangalore South,12-3,Monday,29.61,1,1
CUST_1220,Bangalore Central,10-12,Thursday,27.38,5,1
CUST_1221,Bangalore North,10-12,Thursday,19.57,2,0
CUST_1222,Bangalore East,3-5,Thursday,7.1,5,1
CUST_1223,Bangalore South,3-5,Thursday,15.47,2,0
CUST_1224,Bangalore South,10-12,Thursday,13.72,1,0
CUST_1225,Bangalore Central,10-12,Wednesday,7.73,2,1
CUST_1226,Bangalore Central,12-3,Monday,7.21,5,0
CUST_1227,Bangalore East,12-3,Tuesday,15.73,3,0
CUST_1228,Bangalore South,12-3,Wednesday,19.66,1,1
CUST_1229,Bangalore North,12-3,Monday,5.47,4,1
CUST_1230,Bangalore Central,10-12,Friday,16.75,1,1
CUST_1231,Bangalore East,3-5,Tuesday,27.91,1,1
CUST_1232,Bangalore East,10-12,Monday,9.06,1,1
CUST_1233,Bangalore Central,3-5,Thursday,25.24,3,0
CUST_1234,Bangalore East,10-12,Friday,7.96,2,1
CUST_1235,Bangalore North,3-5,Monday,9.0,2,1
CUST_1236,Bangalore East,10-12,Monday,4.51,1,1
CUST_1237,Bangalore South,3-5,Monday,23.6,3,0
CUST_1238,Bangalore Central,3-5,Monday,12.08,3,0
CUST_1239,Bangalore East,12-3,Thursday,24.92,2,1
CUST_1240,Bangalore South,3-5,Tuesday,22.86,2,1
CUST_1241,Bangalore South,10-12,Friday,7.61,4,0
CUST_1242,Bangalore East,10-12,Tuesday,10.44,1,1
CUST_1243,Bangalore South,3-5,Tuesday,14.0,1,0
CUST_1244,Bangalore South,10-12,Thursday,17.34,1,0
CUST_1245,Bangalore South,3-5,Thursday,12.23,2,1
CUST_1246,Bangalore South,10-12,Friday,24.94,1,0
CUST_1247,Bangalore Central,3-5,Wednesday,13.15,2,0
CUST_1248,Bangalore Central,12-3,Friday,27.81,2,0
CUST_1249,Bangalore South,12-3,Monday,1.09,2,0
CUST_1250,Bangalore East,12-3,Monday,17.17,1,0
CUST_1251,Bangalore North,3-5,Friday,14.08,1,1
CUST_1252,Bangalore South,12-3,Thursday,21.39,1,0
CUST_1253,Bangalore Central,10-12,Wednesday,12.73,2,0
CUST_1254,Bangalore Central,12-3,Thursday,7.11,1,0
CUST_1255,Bangalore South,12-3,Friday,12.25,2,1
CUST_1256,Bangalore Central,3-5,Wednesday,9.14,2,0
CUST_1257,Bangalore South,12-3,Thursday,15.75,5,0
CUST_1258,Bangalore South,12-3,Friday,29.7,2,1
CUST_1259,Bangalore South,10-12,Friday,10.97,2,0
CUST_1260,Bangalore Central,10-12,Friday,16.4,1,1
CUST_1261,Bangalore Central,10-12,Monday,14.29,2,0
CUST_1262,Bangalore South,10-12,Tuesday,27.12,1,0
CUST_1263,Bangalore South,3-5,Tuesday,24.85,1,0
CUST_1264,Bangalore North,10-12,Wednesday,5.25,2,1
CUST_1265,Bangalore Central,3-5,Tuesday,1.99,1,0
CUST_1266,Bangalore Central,3-5,Monday,22.32,5,1
CUST_1267,Bangalore Central,12-3,Tuesday,28.84,2,0
CUST_1268,Bangalore North,3-5,Tuesday,8.09,2,1
CUST_1269,Bangalore South,10-12,Tuesday,28.58,2,1
CUST_1270,Bangalore East,3-5,Thursday,13.2,1,1
CUST_1271,Bangalore South,3-5,Wednesday,20.03,2,0
CUST_1272,Bangalore Central,12-3,Monday,3.41,1,0
CUST_1273,Bangalore East,10-12,Thursday,26.66,3,1
CUST_1274,Bangalore East,12-3,Thursday,29.27,2,0
CUST_1275,Bangalore East,10-12,Monday,8.79,2,1
CUST_1276,Bangalore North,3-5,Friday,9.15,3,1
CUST_1277,Bangalore North,3-5,Monday,8.65,2,1
CUST_1278,Bangalore East,12-3,Monday,26.48,1,1
CUST_1279,Bangalore North,3-5,Wednesday,16.75,1,0
CUST_1280,Bangalore North,10-12,Wednesday,15.96,3,0
CUST_1281,Bangalore East,12-3,Tuesday,1.61,1,1
CUST_1282,Bangalore East,3-5,Wednesday,12.78,1,1
CUST_1283,Bangalore North,12-3,Thursday,22.57,1,0
CUST_1284,Bangalore East,12-3,Monday,15.16,2,0
CUST_1285,Bangalore Central,10-12,Friday,5.09,5,0
CUST_1286,Bangalore North,12-3,Wednesday,29.68,1,0
CUST_1287,Bangalore South,10-12,Wednesday,24.38,2,0
CUST_1288,Bangalore East,3-5,Friday,9.54,1,0
CUST_1289,Bangalore Central,12-3,Thursday,29.1,2,1
CUST_1290,Bangalore South,3-5,Friday,2.57,3,1
CUST_1291,Bangalore Central,12-3,Wednesday,23.64,1,0
CUST_1292,Bangalore South,10-12,Monday,18.35,1,0
CUST_1293,Bangalore North,12-3,Friday,24.65,1,0
CUST_1294,Bangalore North,10-12,Friday,7.51,2,1
CUST_1295,Bangalore South,12-3,Friday,25.35,1,1
CUST_1296,Bangalore North,3-5,Tuesday,11.47,2,0
CUST_1297,Bangalore East,10-12,Wednesday,13.38,2,1
CUST_1298,Bangalore South,12-3,Thursday,29.83,3,0
CUST_1299,Bangalore North,3-5,Thursday,1.94,1,1
CUST_1300,Bangalore Central,3-5,Friday,20.09,1,1
CUST_1301,Bangalore East,10-12,Wednesday,25.18,2,1
CUST_1302,Bangalore North,3-5,Wednesday,17.93,1,1
CUST_1303,Bangalore East,12-3,Thursday,22.81,1,1
CUST_1304,Bangalore East,12-3,Tuesday,10.58,2,1
CUST_1305,Bangalore East,3-5,Friday,10.02,1,0
CUST_1306,Bangalore South,10-12,Friday,11.86,2,1
CUST_1307,Bangalore Central,10-12,Wednesday,7.54,1,1
CUST_1308,Bangalore South,12-3,Tuesday,13.45,1,0
CUST_1309,Bangalore East,3-5,Thursday,2.81,2,1
CUST_1310,Bangalore East,10-12,Tuesday,2.64,2,0
CUST_1311,Bangalore North,3-5,Friday,9.47,4,0
CUST_1312,Bangalore North,12-3,Wednesday,15.49,2,0
CUST_1313,Bangalore South,3-5,Monday,10.74,2,1
CUST_1314,Bangalore Central,10-12,Monday,26.93,1,0
CUST_1315,Bangalore North,12-3,Monday,22.2,3,0
CUST_1316,Bangalore North,3-5,Friday,24.9,1,1
CUST_1317,Bangalore North,3-5,Tuesday,19.65,3,1
CUST_1318,Bangalore Central,3-5,Wednesday,18.19,2,0
CUST_1319,Bangalore East,10-12,Thursday,15.57,2,0
CUST_1320,Bangalore Central,12-3,Tuesday,21.23,1,1
CUST_1321,Bangalore Central,12-3,Tuesday,8.81,1,0
CUST_1322,Bangalore Central,10-12,Tuesday,7.5,3,1
CUST_1323,Bangalore South,3-5,Tuesday,5.65,1,0
CUST_1324,Bangalore East,12-3,Wednesday,26.82,2,1
CUST_1325,Bangalore East,12-3,Monday,12.48,2,1
CUST_1326,Bangalore East,10-12,Friday,17.74,1,1
CUST_1327,Bangalore North,3-5,Wednesday,18.27,1,0
CUST_1328,Bangalore North,12-3,Thursday,12.35,1,1
CUST_1329,Bangalore Central,10-12,Monday,16.21,1,0
CUST_1330,Bangalore North,3-5,Wednesday,23.44,3,0
CUST_1331,Bangalore East,3-5,Tuesday,18.9,1,0
CUST_1332,Bangalore South,12-3,Thursday,17.28,3,1
CUST_1333,Bangalore Central,10-12,Wednesday,27.34,2,1
CUST_1334,Bangalore North,3-5,Wednesday,24.33,4,0
CUST_1335,Bangalore South,3-5,Friday,17.35,2,0
CUST_1336,Bangalore South,3-5,Wednesday,18.43,4,0
CUST_1337,Bangalore Central,3-5,Tuesday,18.69,2,1
CUST_1338,Bangalore East,12-3,Friday,1.71,2,1
CUST_1339,Bangalore Central,10-12,Thursday,13.65,3,1
CUST_1340,Bangalore East,12-3,Tuesday,12.57,2,0
CUST_1341,Bangalore Central,12-3,Monday,11.6,3,0
CUST_1342,Bangalore North,10-12,Monday,6.25,1,1
CUST_1343,Bangalore Central,3-5,Thursday,13.7,1,1
CUST_1344,Bangalore South,3-5,Monday,11.66,3,0
CUST_1345,Bangalore South,10-12,Friday,10.77,1,0
CUST_1346,Bangalore South,10-12,Tuesday,12.16,1,1
CUST_1347,Bangalore North,3-5,Wednesday,20.19,1,1
CUST_1348,Bangalore South,10-12,Wednesday,1.05,5,0
CUST_1349,Bangalore South,10-12,Tuesday,9.84,1,1
CUST_1350,Bangalore North,10-12,Tuesday,7.64,2,0
CUST_1351,Bangalore Central,12-3,Tuesday,4.82,2,0
CUST_1352,Bangalore East,12-3,Thursday,6.13,1,1
CUST_1353,Bangalore Central,10-12,Tuesday,15.0,3,1
CUST_1354,Bangalore Central,10-12,Monday,2.88,1,1
CUST_1355,Bangalore East,12-3,Tuesday,4.39,5,1
CUST_1356,Bangalore East,10-12,Wednesday,20.9,2,0
CUST_1357,Bangalore North,12-3,Wednesday,27.22,3,1
CUST_1358,Bangalore South,12-3,Wednesday,21.02,1,1
CUST_1359,Bangalore Central,10-12,Tuesday,27.9,1,0
CUST_1360,Bangalore East,12-3,Tuesday,10.96,2,1
CUST_1361,Bangalore South,10-12,Thursday,26.63,1,0
CUST_1362,Bangalore North,3-5,Wednesday,15.34,5,1
CUST_1363,Bangalore East,12-3,Tuesday,2.94,1,0
CUST_1364,Bangalore Central,12-3,Tuesday,28.16,2,0
CUST_1365,Bangalore South,10-12,Tuesday,23.0,2,1
CUST_1366,Bangalore East,10-12,Tuesday,22.65,1,0
CUST_1367,Bangalore South,12-3,Friday,6.72,1,1
CUST_1368,Bangalore South,10-12,Tuesday,22.77,1,0
CUST_1369,Bangalore North,10-12,Friday,15.2,2,1
CUST_1370,Bangalore Central,10-12,Friday,14.86,1,1
CUST_1371,Bangalore South,12-3,Friday,14.2,3,0
CUST_1372,Bangalore South,10-12,Tuesday,13.08,2,0
CUST_1373,Bangalore East,12-3,Wednesday,7.22,2,0
CUST_1374,Bangalore North,3-5,Monday,7.94,1,0
CUST_1375,Bangalore South,3-5,Friday,4.81,2,0
CUST_1376,Bangalore East,12-3,Wednesday,16.01,1,1
CUST_1377,Bangalore South,10-12,Thursday,15.82,2,0
CUST_1378,Bangalore North,3-5,Friday,24.47,2,0
CUST_1379,Bangalore Central,10-12,Friday,20.38,1,1
CUST_1380,Bangalore North,12-3,Friday,5.57,2,1
CUST_1381,Bangalore Central,10-12,Tuesday,1.85,2,1
CUST_1382,Bangalore North,10-12,Friday,6.02,3,0
CUST_1383,Bangalore East,10-12,Wednesday,28.38,1,1
CUST_1384,Bangalore East,12-3,Friday,2.76,3,0
CUST_1385,Bangalore North,10-12,Monday,6.65,4,1
CUST_1386,Bangalore South,12-3,Wednesday,12.4,2,0
CUST_1387,Bangalore Central,12-3,Wednesday,14.63,2,1
CUST_1388,Bangalore North,3-5,Friday,4.64,2,0
CUST_1389,Bangalore East,3-5,Monday,13.7,2,0
CUST_1390,Bangalore Central,3-5,Friday,22.57,1,1
CUST_1391,Bangalore North,12-3,Tuesday,4.41,1,0
CUST_1392,Bangalore Central,10-12,Tuesday,8.91,1,0
CUST_1393,Bangalore Central,10-12,Tuesday,2.84,1,1
CUST_1394,Bangalore North,12-3,Friday,12.92,1,0
CUST_1395,Bangalore East,10-12,Thursday,26.39,5,0
CUST_1396,Bangalore North,3-5,Wednesday,3.25,1,0
