CUSTOMER ID,RECEIVER REGION,TIME SLOT,DAY,DISTANCE,NO OF TRIES,DELIVERY OUTCOME
CUST_957,Bangalore North,12-3,Tuesday,12.78,1,0
CUST_958,Bangalore East,3-5,Thursday,7.73,2,0
CUST_959,Bangalore Central,10-12,Tuesday,5.97,2,1
CUST_960,Bangalore Central,3-5,Wednesday,3.67,1,1
CUST_961,Bangalore Central,10-12,Thursday,9.46,1,1
CUST_962,Bangalore East,10-12,Tuesday,6.23,3,0
CUST_963,Bangalore East,12-3,Monday,1.05,2,1
CUST_964,Bangalore South,12-3,Thursday,1.78,2,1
CUST_965,Bangalore North,3-5,Tuesday,11.57,3,0
CUST_966,Bangalore North,3-5,Friday,3.52,3,1
CUST_967,Bangalore Central,12-3,Tuesday,4.86,1,0
CUST_968,Bangalore South,3-5,Friday,9.75,1,1
CUST_969,Bangalore North,10-12,Monday,11.05,1,0
CUST_970,Bangalore North,12-3,Monday,2.33,2,1
CUST_971,Bangalore South,3-5,Tuesday,10.54,1,0
CUST_972,Bangalore Central,3-5,Monday,7.2,3,1
CUST_973,Bangalore South,3-5,Friday,12.44,1,1
CUST_974,Bangalore East,3-5,Tuesday,4.39,1,1
CUST_975,Bangalore South,3-5,Tuesday,8.42,2,1
CUST_976,Bangalore East,12-3,Tuesday,14.55,2,0
CUST_977,Bangalore East,12-3,Wednesday,6.82,2,1
CUST_978,Bangalore Central,12-3,Friday,3.6,2,0
CUST_979,Bangalore East,3-5,Tuesday,14.58,2,1
CUST_980,Bangalore North,10-12,Thursday,10.44,2,1
CUST_981,Bangalore North,10-12,Friday,14.45,3,0
CUST_982,Bangalore Central,12-3,Tuesday,8.68,1,1
CUST_983,Bangalore South,10-12,Monday,8.12,1,1
CUST_984,Bangalore East,10-12,Wednesday,6.29,2,0
CUST_985,Bangalore East,3-5,Friday,3.8,3,0
CUST_986,Bangalore South,10-12,Friday,12.49,2,0
CUST_987,Bangalore North,10-12,Wednesday,1.87,2,1
CUST_988,Bangalore East,10-12,Thursday,8.14,2,1
CUST_989,Bangalore East,3-5,Friday,2.66,1,0
CUST_990,Bangalore North,10-12,Thursday,9.41,2,0
CUST_991,Bangalore Central,10-12,Tuesday,6.54,2,0
CUST_992,Bangalore South,10-12,Monday,13.34,1,0
CUST_993,Bangalore South,3-5,Thursday,8.68,2,1
CUST_994,Bangalore North,10-12,Tuesday,12.48,2,0
CUST_995,Bangalore East,3-5,Thursday,11.41,3,0
CUST_996,Bangalore East,3-5,Tuesday,14.49,3,1
CUST_997,Bangalore Central,12-3,Friday,4.48,2,0
CUST_998,Bangalore East,3-5,Monday,8.23,2,0
CUST_999,Bangalore East,12-3,Wednesday,12.08,1,1
CUST_1000,Bangalore East,3-5,Friday,8.87,3,1
CUST_1001,Bangalore South,3-5,Monday,11.06,3,0
CUST_1002,Bangalore Central,12-3,Friday,1.63,2,1
CUST_1003,Bangalore South,12-3,Tuesday,14.56,2,0
CUST_1004,Bangalore North,3-5,Tuesday,8.13,1,1
CUST_1005,Bangalore East,12-3,Monday,7.94,1,1
CUST_1006,Bangalore North,12-3,Friday,8.64,2,1
CUST_1007,Bangalore South,10-12,Monday,3.27,2,0
CUST_1008,Bangalore Central,10-12,Thursday,5.4,1,0
CUST_1009,Bangalore South,12-3,Tuesday,7.49,3,1
CUST_1010,Bangalore South,3-5,Wednesday,13.93,1,0
CUST_1011,Bangalore South,3-5,Friday,8.42,2,1
CUST_1012,Bangalore South,3-5,Thursday,8.77,2,1
CUST_1013,Bangalore South,10-12,Monday,2.83,3,0
CUST_1014,Bangalore South,12-3,Friday,3.65,2,0
CUST_1015,Bangalore South,10-12,Tuesday,4.0,1,0
CUST_1016,Bangalore East,10-12,Friday,13.83,2,0
CUST_1017,Bangalore East,3-5,Thursday,1.8,3,1
CUST_1018,Bangalore North,12-3,Wednesday,7.46,1,1
CUST_1019,Bangalore North,3-5,Friday,3.0,1,0
CUST_1020,Bangalore Central,12-3,Friday,9.2,2,1
CUST_1021,Bangalore South,3-5,Tuesday,6.21,2,1
CUST_1022,Bangalore East,10-12,Tuesday,3.0,2,0
CUST_1023,Bangalore North,10-12,Monday,8.64,3,0
CUST_1024,Bangalore South,12-3,Monday,3.01,1,0
CUST_1025,Bangalore East,3-5,Monday,4.71,1,1
CUST_1026,Bangalore South,10-12,Monday,14.26,2,0
CUST_1027,Bangalore East,3-5,Tuesday,6.36,3,0
CUST_1028,Bangalore North,12-3,Thursday,4.36,2,0
CUST_1029,Bangalore South,10-12,Tuesday,5.04,2,1
CUST_1030,Bangalore East,3-5,Wednesday,2.47,2,0
CUST_1031,Bangalore South,3-5,Tuesday,13.15,2,0
CUST_1032,Bangalore South,12-3,Monday,12.51,2,0
CUST_1033,Bangalore North,12-3,Monday,9.29,1,0
CUST_1034,Bangalore North,10-12,Friday,6.38,2,1
CUST_1035,Bangalore Central,10-12,Tuesday,14.97,1,0
CUST_1036,Bangalore North,10-12,Friday,4.94,2,0
CUST_1037,Bangalore South,3-5,Monday,10.45,3,1
CUST_1038,Bangalore North,3-5,Friday,7.68,2,1
CUST_1039,Bangalore East,10-12,Tuesday,2.81,2,0
CUST_1040,Bangalore East,3-5,Thursday,6.73,3,0
CUST_1041,Bangalore North,3-5,Thursday,3.72,1,0
CUST_1042,Bangalore South,10-12,Thursday,4.78,1,1
CUST_1043,Bangalore South,10-12,Monday,8.14,2,1
CUST_1044,Bangalore East,10-12,Friday,7.92,2,1
CUST_1045,Bangalore Central,12-3,Thursday,6.78,2,0
CUST_1046,Bangalore Central,12-3,Wednesday,9.27,2,0
CUST_1047,Bangalore Central,3-5,Friday,4.1,2,0
CUST_1048,Bangalore South,12-3,Wednesday,4.24,3,0
CUST_1049,Bangalore North,12-3,Tuesday,14.86,1,1
CUST_1050,Bangalore South,10-12,Tuesday,10.1,2,0
CUST_1051,Bangalore Central,10-12,Thursday,1.22,2,0
CUST_1052,Bangalore Central,10-12,Thursday,12.6,3,1
CUST_1053,Bangalore Central,10-12,Thursday,1.59,2,0
CUST_1054,Bangalore South,10-12,Wednesday,6.53,1,1
CUST_1055,Bangalore South,10-12,Thursday,7.08,2,0
CUST_1056,Bangalore South,12-3,Thursday,8.15,3,1
CUST_1057,Bangalore East,3-5,Monday,14.4,1,0
CUST_1058,Bangalore North,10-12,Wednesday,11.16,3,1
CUST_1059,Bangalore Central,12-3,Thursday,3.35,2,1
CUST_1060,Bangalore Central,3-5,Monday,14.31,1,0
CUST_1061,Bangalore East,12-3,Friday,14.62,2,1
CUST_1062,Bangalore Central,3-5,Wednesday,14.08,2,1
CUST_1063,Bangalore Central,12-3,Monday,3.28,2,1
CUST_1064,Bangalore Central,3-5,Tuesday,3.63,2,0
CUST_1065,Bangalore South,10-12,Wednesday,1.15,1,1
CUST_1066,Bangalore South,3-5,Thursday,8.02,2,1
CUST_1067,Bangalore Central,10-12,Thursday,10.03,1,0
CUST_1068,Bangalore North,10-12,Tuesday,8.19,2,0
CUST_1069,Bangalore North,10-12,Tuesday,9.11,1,0
CUST_1070,Bangalore Central,10-12,Friday,9.36,2,1
CUST_1071,Bangalore South,12-3,Friday,5.53,1,0
CUST_1072,Bangalore Central,10-12,Thursday,2.35,2,0
CUST_1073,Bangalore North,3-5,Tuesday,8.16,1,1
CUST_1074,Bangalore South,3-5,Monday,5.79,2,1
CUST_1075,Bangalore East,12-3,Friday,3.31,2,0
CUST_1076,Bangalore East,12-3,Wednesday,9.62,1,1
CUST_1077,Bangalore East,12-3,Tuesday,10.05,1,0
CUST_1078,Bangalore East,3-5,Thursday,4.18,2,0
CUST_1079,Bangalore North,10-12,Friday,2.1,3,0
CUST_1080,Bangalore South,12-3,Thursday,2.93,2,0
CUST_1081,Bangalore East,12-3,Monday,14.24,3,0
CUST_1082,Bangalore Central,10-12,Tuesday,2.6,1,0
CUST_1083,Bangalore East,12-3,Tuesday,9.81,3,1
CUST_1084,Bangalore Central,3-5,Monday,13.98,2,0
CUST_1085,Bangalore North,10-12,Monday,12.33,3,0
CUST_1086,Bangalore Central,3-5,Friday,8.26,2,1
CUST_1087,Bangalore South,10-12,Monday,13.18,2,0
CUST_1088,Bangalore East,3-5,Friday,5.75,2,0
CUST_1089,Bangalore North,10-12,Wednesday,13.75,1,0
CUST_1090,Bangalore South,12-3,Monday,11.33,3,1
CUST_1091,Bangalore East,3-5,Wednesday,13.04,2,0
CUST_1092,Bangalore East,10-12,Tuesday,6.92,1,1
CUST_1093,Bangalore East,12-3,Thursday,5.24,2,0
CUST_1094,Bangalore North,10-12,Monday,6.31,3,0
CUST_1095,Bangalore South,3-5,Tuesday,5.08,3,1
CUST_1096,Bangalore South,3-5,Wednesday,5.66,3,0
CUST_1097,Bangalore North,12-3,Monday,3.65,1,1
CUST_1098,Bangalore North,3-5,Monday,6.77,1,0
CUST_1099,Bangalore Central,10-12,Thursday,6.82,1,1
CUST_1100,Bangalore South,12-3,Friday,10.7,3,0
CUST_1101,Bangalore Central,3-5,Friday,14.06,3,0
CUST_1102,Bangalore North,3-5,Thursday,6.87,2,0
CUST_1103,Bangalore East,3-5,Monday,3.28,2,0
CUST_1104,Bangalore North,3-5,Monday,5.7,3,0
CUST_1105,Bangalore Central,10-12,Monday,2.35,2,0
CUST_1106,Bangalore East,12-3,Tuesday,1.42,3,0
CUST_1107,Bangalore North,10-12,Wednesday,5.73,2,0
CUST_1108,Bangalore South,12-3,Friday,5.89,2,0
CUST_1109,Bangalore North,12-3,Wednesday,2.93,1,1
CUST_1110,Bangalore South,12-3,Wednesday,14.62,2,0
CUST_1111,Bangalore Central,10-12,Friday,3.45,3,0
CUST_1112,Bangalore North,12-3,Friday,6.22,2,1
CUST_1113,Bangalore East,3-5,Friday,6.35,3,0
CUST_1114,Bangalore Central,3-5,Monday,6.94,2,0
CUST_1115,Bangalore Central,12-3,Tuesday,9.96,3,1
CUST_1116,Bangalore East,3-5,Thursday,1.32,3,1
CUST_1117,Bangalore South,3-5,Wednesday,2.06,2,1
CUST_1118,Bangalore Central,12-3,Thursday,7.69,1,1
CUST_1119,Bangalore South,10-12,Friday,13.41,3,1
CUST_1120,Bangalore Central,12-3,Thursday,13.01,3,0
CUST_1121,Bangalore East,12-3,Friday,1.24,2,0
CUST_1122,Bangalore Central,10-12,Monday,7.23,2,0
CUST_1123,Bangalore Central,3-5,Monday,7.85,3,1
CUST_1124,Bangalore South,10-12,Thursday,8.9,2,0
CUST_1125,Bangalore Central,3-5,Thursday,3.62,1,0
CUST_1126,Bangalore East,12-3,Friday,4.22,3,1
CUST_1127,Bangalore South,3-5,Friday,11.93,2,0
CUST_1128,Bangalore North,12-3,Tuesday,10.0,2,1
CUST_1129,Bangalore Central,3-5,Friday,8.0,3,0
CUST_1130,Bangalore Central,10-12,Monday,1.7,2,0
CUST_1131,Bangalore East,12-3,Wednesday,7.15,2,1
CUST_1132,Bangalore East,12-3,Thursday,12.04,2,1
CUST_1133,Bangalore East,3-5,Wednesday,11.19,2,1
CUST_1134,Bangalore North,12-3,Wednesday,4.54,2,1
CUST_1135,Bangalore South,10-12,Thursday,10.44,2,0
CUST_1136,Bangalore South,10-12,Monday,7.91,3,0
CUST_1137,Bangalore Central,12-3,Wednesday,8.08,2,0
CUST_1138,Bangalore East,10-12,Friday,11.15,2,0
CUST_1139,Bangalore South,10-12,Friday,7.39,1,0
CUST_1140,Bangalore East,10-12,Wednesday,8.26,2,1
CUST_1141,Bangalore South,10-12,Wednesday,4.2,2,0
CUST_1142,Bangalore East,3-5,Friday,1.74,2,0
CUST_1143,Bangalore East,12-3,Tuesday,3.6,2,0
CUST_1144,Bangalore South,3-5,Tuesday,2.32,3,1
CUST_1145,Bangalore North,3-5,Thursday,11.99,2,0
CUST_1146,Bangalore North,12-3,Wednesday,6.08,2,1
CUST_1147,Bangalore North,12-3,Thursday,4.88,2,1
CUST_1148,Bangalore Central,3-5,Wednesday,11.68,3,1
CUST_1149,Bangalore North,3-5,Friday,3.35,3,1
CUST_1150,Bangalore South,3-5,Friday,12.1,3,1
CUST_1151,Bangalore South,12-3,Wednesday,10.8,2,0
CUST_1152,Bangalore South,10-12,Monday,2.99,2,0
CUST_1153,Bangalore Central,3-5,Friday,4.7,1,1
CUST_1154,Bangalore South,3-5,Wednesday,13.14,1,0
CUST_1155,Bangalore North,10-12,Thursday,9.62,1,0
CUST_1156,Bangalore South,3-5,Monday,11.08,1,0
CUST_1157,Bangalore South,12-3,Monday,3.86,2,1
CUST_1158,Bangalore Central,10-12,Thursday,7.04,2,0
CUST_1159,Bangalore South,3-5,Thursday,6.91,1,0
CUST_1160,Bangalore South,12-3,Monday,11.54,2,1
CUST_1161,Bangalore North,12-3,Thursday,3.71,2,1
CUST_1162,Bangalore South,3-5,Thursday,5.08,1,0
CUST_1163,Bangalore North,3-5,Friday,3.24,2,0
CUST_1164,Bangalore North,12-3,Tuesday,6.58,1,1
CUST_1165,Bangalore South,10-12,Friday,14.05,2,1
CUST_1166,Bangalore North,10-12,Monday,14.6,1,1
CUST_1167,Bangalore East,12-3,Thursday,2.64,3,1
CUST_1168,Bangalore East,10-12,Wednesday,7.63,2,1
CUST_1169,Bangalore East,10-12,Tuesday,14.15,3,1
CUST_1170,Bangalore Central,12-3,Friday,2.87,3,0
CUST_1171,Bangalore East,3-5,Tuesday,8.97,3,0
CUST_1172,Bangalore South,10-12,Monday,9.43,2,0
CUST_1173,Bangalore East,10-12,Wednesday,1.87,2,0
CUST_1174,Bangalore Central,3-5,Friday,10.71,2,0
CUST_1175,Bangalore Central,3-5,Thursday,5.84,3,1
CUST_1176,Bangalore East,3-5,Wednesday,12.45,1,1
CUST_1177,Bangalore North,10-12,Tuesday,10.55,3,1
CUST_1178,Bangalore East,10-12,Friday,3.35,1,0
CUST_1179,Bangalore North,3-5,Monday,14.95,2,1
CUST_1180,Bangalore South,12-3,Tuesday,7.65,2,1
CUST_1181,Bangalore Central,3-5,Monday,10.07,2,1
CUST_1182,Bangalore South,10-12,Friday,1.35,2,1
CUST_1183,Bangalore Central,3-5,Thursday,6.7,1,0
CUST_1184,Bangalore Central,3-5,Monday,3.76,2,0
CUST_1185,Bangalore South,3-5,Tuesday,4.42,2,1
CUST_1186,Bangalore South,12-3,Thursday,14.21,3,1
CUST_1187,Bangalore North,12-3,Thursday,5.97,1,1
CUST_1188,Bangalore North,10-12,Thursday,2.88,2,0
CUST_1189,Bangalore Central,10-12,Wednesday,14.09,2,0
CUST_1190,Bangalore Central,3-5,Wednesday,2.38,3,1
CUST_1191,Bangalore Central,3-5,Wednesday,6.31,2,0
CUST_1192,Bangalore East,10-12,Tuesday,8.77,3,0
CUST_1193,Bangalore East,12-3,Thursday,12.61,2,0
CUST_1194,Bangalore Central,3-5,Monday,14.14,3,0
CUST_1195,Bangalore South,12-3,Friday,6.47,1,1
CUST_1196,Bangalore North,3-5,Friday,7.83,2,0
CUST_1197,Bangalore East,3-5,Wednesday,2.62,2,0
CUST_1198,Bangalore North,10-12,Tuesday,10.16,2,1
CUST_1199,Bangalore South,12-3,Wednesday,9.19,1,1
CUST_1200,Bangalore Central,3-5,Monday,14.64,2,1
CUST_1201,Bangalore Central,12-3,Monday,10.84,3,1
CUST_1202,Bangalore East,12-3,Wednesday,12.04,1,1
CUST_1203,Bangalore North,12-3,Wednesday,5.08,2,1
CUST_1204,Bangalore Central,3-5,Thursday,14.9,1,1
CUST_1205,Bangalore East,3-5,Thursday,13.88,3,1
CUST_1206,Bangalore Central,10-12,Thursday,8.13,2,1
CUST_1207,Bangalore East,10-12,Thursday,6.55,1,1
CUST_1208,Bangalore North,3-5,Wednesday,13.43,3,0
CUST_1209,Bangalore Central,12-3,Tuesday,10.78,2,1
CUST_1210,Bangalore South,10-12,Tuesday,13.65,2,0
CUST_1211,Bangalore Central,10-12,Monday,3.61,3,0
CUST_1212,Bangalore South,12-3,Tuesday,4.06,3,1
CUST_1213,Bangalore South,3-5,Thursday,13.17,2,1
CUST_1214,Bangalore North,12-3,Monday,10.74,3,1
CUST_1215,Bangalore South,12-3,Wednesday,5.16,1,1
CUST_1216,Bangalore South,3-5,Friday,14.46,3,0
CUST_1217,Bangalore North,12-3,Monday,2.18,2,1
CUST_1218,Bangalore Central,10-12,Friday,7.47,2,1
CUST_1219,Bangalore South,3-5,Monday,2.13,2,1
CUST_1220,Bangalore East,3-5,Monday,14.55,2,1
CUST_1221,Bangalore East,3-5,Friday,3.15,2,1
CUST_1222,Bangalore East,12-3,Thursday,1.06,2,0
CUST_1223,Bangalore North,3-5,Monday,4.67,1,1
CUST_1224,Bangalore North,10-12,Monday,14.97,1,0
CUST_1225,Bangalore North,12-3,Monday,5.78,2,0
CUST_1226,Bangalore South,3-5,Tuesday,11.7,3,0
CUST_1227,Bangalore East,3-5,Thursday,7.62,2,1
CUST_1228,Bangalore South,12-3,Friday,10.03,1,0
CUST_1229,Bangalore North,12-3,Thursday,6.7,2,1
CUST_1230,Bangalore North,3-5,Friday,6.63,3,0
CUST_1231,Bangalore East,10-12,Friday,13.4,3,0
CUST_1232,Bangalore East,3-5,Thursday,13.25,2,1
CUST_1233,Bangalore East,12-3,Wednesday,8.96,2,1
CUST_1234,Bangalore South,12-3,Tuesday,2.77,3,1
CUST_1235,Bangalore South,3-5,Monday,6.54,2,0
CUST_1236,Bangalore South,3-5,Monday,14.98,2,1
CUST_1237,Bangalore East,3-5,Tuesday,4.51,3,1
CUST_1238,Bangalore East,10-12,Monday,7.64,2,1
CUST_1239,Bangalore Central,10-12,Wednesday,6.63,2,1
CUST_1240,Bangalore North,10-12,Tuesday,7.11,1,0
CUST_1241,Bangalore East,10-12,Wednesday,13.99,2,1
CUST_1242,Bangalore East,3-5,Monday,5.35,2,1
CUST_1243,Bangalore South,10-12,Thursday,1.11,1,1
CUST_1244,Bangalore Central,10-12,Monday,6.2,3,1
CUST_1245,Bangalore South,12-3,Tuesday,10.36,2,0
CUST_1246,Bangalore North,3-5,Thursday,6.64,1,1
CUST_1247,Bangalore East,3-5,Wednesday,10.51,1,1
CUST_1248,Bangalore North,3-5,Thursday,13.67,1,0
CUST_1249,Bangalore Central,12-3,Monday,10.36,1,1
CUST_1250,Bangalore North,10-12,Monday,6.22,3,0
CUST_1251,Bangalore North,3-5,Friday,4.69,2,1
CUST_1252,Bangalore South,10-12,Tuesday,4.36,3,1
CUST_1253,Bangalore North,3-5,Thursday,5.57,2,0
CUST_1254,Bangalore Central,12-3,Friday,5.55,2,1
CUST_1255,Bangalore North,12-3,Wednesday,2.5,2,1
CUST_1256,Bangalore South,10-12,Monday,13.65,2,0
CUST_1257,Bangalore North,3-5,Tuesday,12.59,2,0
CUST_1258,Bangalore South,3-5,Tuesday,6.7,2,1
CUST_1259,Bangalore East,12-3,Thursday,6.89,2,1
CUST_1260,Bangalore South,12-3,Wednesday,8.14,1,0
CUST_1261,Bangalore North,3-5,Friday,10.29,2,0
CUST_1262,Bangalore East,3-5,Thursday,5.1,1,0
CUST_1263,Bangalore South,12-3,Tuesday,11.58,3,0
CUST_1264,Bangalore Central,3-5,Wednesday,8.95,1,0
CUST_1265,Bangalore North,12-3,Tuesday,6.02,1,0
CUST_1266,Bangalore North,12-3,Monday,13.24,3,1
CUST_1267,Bangalore South,10-12,Tuesday,9.16,1,1
CUST_1268,Bangalore South,3-5,Thursday,8.27,3,1
CUST_1269,Bangalore South,12-3,Monday,14.92,2,1
CUST_1270,Bangalore Central,3-5,Monday,13.94,2,1
CUST_1271,Bangalore East,12-3,Friday,4.85,3,0
CUST_1272,Bangalore South,3-5,Friday,1.25,2,1
CUST_1273,Bangalore South,3-5,Tuesday,12.89,2,0
CUST_1274,Bangalore Central,3-5,Wednesday,9.73,2,1
CUST_1275,Bangalore South,10-12,Friday,8.06,1,1
CUST_1276,Bangalore North,12-3,Tuesday,4.65,3,0
CUST_1277,Bangalore North,12-3,Friday,7.61,3,1
CUST_1278,Bangalore Central,12-3,Tuesday,6.15,1,0
CUST_1279,Bangalore North,3-5,Wednesday,11.36,1,0
CUST_1280,Bangalore North,3-5,Wednesday,3.31,1,1
CUST_1281,Bangalore North,12-3,Thursday,14.43,2,1
CUST_1282,Bangalore East,12-3,Monday,8.26,2,1
CUST_1283,Bangalore East,3-5,Monday,3.38,2,1
CUST_1284,Bangalore South,3-5,Friday,2.62,2,1
CUST_1285,Bangalore North,3-5,Wednesday,12.8,2,1
CUST_1286,Bangalore South,3-5,Friday,3.26,2,1
CUST_1287,Bangalore South,3-5,Wednesday,7.82,1,0
CUST_1288,Bangalore East,12-3,Tuesday,10.69,1,1
CUST_1289,Bangalore East,3-5,Thursday,12.9,2,1
CUST_1290,Bangalore Central,12-3,Thursday,12.44,3,1
CUST_1291,Bangalore North,12-3,Wednesday,3.81,1,0
CUST_1292,Bangalore North,10-12,Monday,12.15,1,0
CUST_1293,Bangalore North,12-3,Wednesday,12.94,2,1
CUST_1294,Bangalore North,12-3,Friday,6.44,1,0
CUST_1295,Bangalore Central,3-5,Wednesday,11.36,2,1
CUST_1296,Bangalore East,12-3,Friday,9.72,1,1
CUST_1297,Bangalore North,12-3,Tuesday,8.79,2,0
CUST_1298,Bangalore North,12-3,Tuesday,4.57,1,1
CUST_1299,Bangalore East,10-12,Tuesday,3.64,2,1
CUST_1300,Bangalore Central,12-3,Wednesday,2.83,1,1
CUST_1301,Bangalore Central,10-12,Monday,12.34,2,0
CUST_1302,Bangalore East,12-3,Monday,12.68,2,1
CUST_1303,Bangalore East,12-3,Tuesday,13.95,2,1
CUST_1304,Bangalore South,10-12,Wednesday,11.29,1,1
CUST_1305,Bangalore North,10-12,Thursday,1.89,2,0
CUST_1306,Bangalore North,10-12,Tuesday,9.84,2,1
CUST_1307,Bangalore North,3-5,Friday,9.19,3,0
CUST_1308,Bangalore South,10-12,Thursday,11.56,2,0
CUST_1309,Bangalore East,12-3,Thursday,4.17,1,1
CUST_1310,Bangalore North,3-5,Monday,4.49,2,0
CUST_1311,Bangalore East,10-12,Monday,11.69,2,0
CUST_1312,Bangalore North,3-5,Thursday,14.22,2,0
CUST_1313,Bangalore East,12-3,Friday,1.89,3,1
CUST_1314,Bangalore North,12-3,Friday,1.55,1,0
CUST_1315,Bangalore North,3-5,Tuesday,1.86,1,0
CUST_1316,Bangalore South,3-5,Monday,4.67,3,0
CUST_1317,Bangalore East,12-3,Friday,3.18,2,1
CUST_1318,Bangalore North,3-5,Monday,1.73,2,1
CUST_1319,Bangalore South,12-3,Thursday,8.64,2,0
CUST_1320,Bangalore Central,3-5,Monday,9.65,1,1
CUST_1321,Bangalore North,12-3,Monday,2.6,2,1
CUST_1322,Bangalore Central,12-3,Monday,5.59,1,1
CUST_1323,Bangalore Central,3-5,Tuesday,10.57,3,1
CUST_1324,Bangalore East,10-12,Wednesday,12.45,3,1
CUST_1325,Bangalore East,10-12,Friday,1.71,1,0
CUST_1326,Bangalore North,3-5,Monday,7.82,1,0
CUST_1327,Bangalore North,12-3,Tuesday,5.38,2,1
CUST_1328,Bangalore South,12-3,Friday,10.51,2,0
CUST_1329,Bangalore South,12-3,Thursday,10.14,2,0
CUST_1330,Bangalore South,10-12,Wednesday,12.7,1,1
CUST_1331,Bangalore Central,10-12,Monday,5.46,1,1
CUST_1332,Bangalore North,12-3,Thursday,1.39,3,0
CUST_1333,Bangalore Central,3-5,Monday,11.52,3,0
CUST_1334,Bangalore Central,3-5,Thursday,12.54,2,0
CUST_1335,Bangalore North,3-5,Tuesday,5.17,2,0
CUST_1336,Bangalore North,10-12,Monday,1.37,1,1
CUST_1337,Bangalore East,3-5,Thursday,3.74,2,1
CUST_1338,Bangalore South,12-3,Thursday,4.69,2,1
CUST_1339,Bangalore North,12-3,Tuesday,2.26,2,1
CUST_1340,Bangalore Central,3-5,Thursday,2.2,1,1
CUST_1341,Bangalore East,12-3,Thursday,1.57,3,1
CUST_1342,Bangalore Central,3-5,Wednesday,1.41,2,0
CUST_1343,Bangalore North,3-5,Tuesday,14.39,2,1
CUST_1344,Bangalore South,12-3,Friday,10.98,2,1
CUST_1345,Bangalore East,3-5,Tuesday,3.25,2,0
CUST_1346,Bangalore East,3-5,Friday,12.71,1,1
CUST_1347,Bangalore South,10-12,Tuesday,2.7,1,0
CUST_1348,Bangalore East,3-5,Thursday,3.64,2,0
CUST_1349,Bangalore East,10-12,Thursday,14.87,1,0
CUST_1350,Bangalore East,10-12,Tuesday,13.27,2,0
CUST_1351,Bangalore Central,10-12,Wednesday,2.16,3,0
CUST_1352,Bangalore North,3-5,Wednesday,2.38,1,0
CUST_1353,Bangalore Central,12-3,Monday,1.54,1,0
CUST_1354,Bangalore North,10-12,Thursday,2.76,3,0
CUST_1355,Bangalore East,12-3,Monday,8.92,1,1
CUST_1356,Bangalore East,3-5,Tuesday,9.07,1,1
CUST_1357,Bangalore South,10-12,Monday,4.26,2,1
CUST_1358,Bangalore North,3-5,Monday,5.81,2,0
CUST_1359,Bangalore East,10-12,Tuesday,9.39,1,1
CUST_1360,Bangalore North,3-5,Wednesday,6.52,2,0
CUST_1361,Bangalore North,10-12,Friday,10.21,1,0
CUST_1362,Bangalore East,12-3,Thursday,6.63,3,1
CUST_1363,Bangalore Central,12-3,Monday,8.95,2,0
CUST_1364,Bangalore North,3-5,Wednesday,3.9,1,1
CUST_1365,Bangalore East,3-5,Tuesday,6.57,2,0
CUST_1366,Bangalore South,10-12,Thursday,14.53,2,1
CUST_1367,Bangalore North,10-12,Thursday,4.38,2,0
CUST_1368,Bangalore East,12-3,Thursday,7.12,1,0
CUST_1369,Bangalore North,12-3,Thursday,11.12,1,1
CUST_1370,Bangalore Central,10-12,Thursday,14.51,3,0
CUST_1371,Bangalore North,12-3,Monday,4.64,3,0
CUST_1372,Bangalore Central,3-5,Thursday,5.79,2,0
CUST_1373,Bangalore North,10-12,Friday,6.52,2,0
CUST_1374,Bangalore North,12-3,Wednesday,12.84,1,1
CUST_1375,Bangalore Central,12-3,Friday,13.58,3,0
CUST_1376,Bangalore North,12-3,Tuesday,10.3,2,1
CUST_1377,Bangalore North,12-3,Friday,3.81,1,1
CUST_1378,Bangalore South,3-5,Wednesday,1.56,2,1
CUST_1379,Bangalore South,12-3,Thursday,6.94,1,1
CUST_1380,Bangalore Central,12-3,Wednesday,4.03,3,1
CUST_1381,Bangalore North,3-5,Thursday,6.92,2,0
CUST_1382,Bangalore North,10-12,Wednesday,14.1,1,0
CUST_1383,Bangalore Central,12-3,Wednesday,12.07,3,0
CUST_1384,Bangalore North,12-3,Thursday,3.17,2,0
CUST_1385,Bangalore Central,12-3,Wednesday,12.37,2,0
CUST_1386,Bangalore North,10-12,Monday,10.4,3,1
CUST_1387,Bangalore East,12-3,Thursday,14.23,1,0
CUST_1388,Bangalore South,12-3,Tuesday,3.69,3,0
CUST_1389,Bangalore South,12-3,Monday,13.76,1,1
CUST_1390,Bangalore South,12-3,Monday,12.59,2,0
CUST_1391,Bangalore Central,3-5,Thursday,13.56,2,0
CUST_1392,Bangalore South,10-12,Friday,6.28,2,0
CUST_1393,Bangalore East,3-5,Friday,9.74,2,0
CUST_1394,Bangalore North,3-5,Wednesday,8.51,3,1
CUST_1395,Bangalore East,12-3,Thursday,10.7,1,1
CUST_1396,Bangalore South,10-12,Thursday,9.74,3,0
CUST_1397,Bangalore Central,3-5,Tuesday,13.62,2,0
CUST_1398,Bangalore East,3-5,Friday,6.82,1,1
CUST_1399,Bangalore North,12-3,Wednesday,1.87,1,0
CUST_1400,Bangalore North,10-12,Friday,8.58,2,1
CUST_1401,Bangalore South,12-3,Friday,2.69,2,0
CUST_1402,Bangalore North,3-5,Wednesday,6.99,1,0
CUST_1403,Bangalore South,12-3,Wednesday,3.97,1,1
CUST_1404,Bangalore Central,3-5,Thursday,9.59,2,0
